Player,G,MP,%FG_t,Av_Dist(Ft),%FGA_2P,%FGA_0-3,%FGA_3-10,%FGA_10-16,%FGA_16-3P,%FGA_3P,%FG_2P,%FG_0-3,%FG_3-10,%FG_10-16,%FG_16-3P,%FG_3P,%FG_assisted_2P,%FG_assisted_3P,%DunkAttempts,#_Dunks,%FGA_Corner3,%FG_Corner3,Heave_attempts,Heave_#,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,GS,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,PG%,SG%,SF%,PF%,C%,
Delonte West,46.0625,1219.1875,0.43025,13.975,0.71225,0.2636875,0.10662500000000001,0.104125,0.237625,0.28775,0.459375,0.53775,0.3385625,0.421875,0.4323125,0.3585625,0.284625,0.757125,0.0215,6.6875,0.321375,0.30793750000000003,0.875,0.0625,12.80625,0.5140625,0.28775,0.197,2.20625,11.06875,6.65,22.16875,2.06875,1.325,16.9875,18.0875,0.625,1.3125,1.9312500000000001,0.0671875,-0.90625,0.91875,-0.0125,0.69375,25.8125,6.8,15.8875,0.43025,1.625,4.51875,0.3585625,5.175,11.3375,0.459375,2.4375,3.13125,0.7735625,0.9874999999999999,5.025,6.03125,7.24375,2.06875,0.9125,3.55,3.675,17.7125,101.375,106.6875,0.668125,0.31625,0.056,0,0,
Demetris Nichols,6,19.333333333333332,0.2836666666666667,18.15,0.6201666666666666,0.1585,0.051833333333333335,0,0.4098333333333333,0.3798333333333333,0.36033333333333334,0.5,1,,0.25,0.0885,0.5,1,0.018333333333333333,0.3333333333333333,0.22533333333333333,0.3556666666666667,0,0,0.8833333333333333,0.3188333333333333,0.3798333333333333,0.10366666666666667,0,13.116666666666667,6.333333333333333,9.333333333333334,0,4.4,7.7666666666666675,30,-0.1,0,-0.066666667,-0.217666667,-7.066666667,-3.316666667,-10.38333333,-0.033333333,0,8.600000000000001,30.766666666666666,0.2836666666666667,1.4666666666666666,11.166666666666666,0.0885,7.1499999999999995,19.6,0.36033333333333334,1.5166666666666666,3.033333333333333,0.5,0,5.800000000000001,5.800000000000001,2.8000000000000003,0,2.9833333333333334,2.6166666666666667,4.25,20.200000000000003,67.66666666666667,110.16666666666667,0,0.202,0.483333333,0.42,0,
Demetrius Jackson,9.181818181818182,48.72727272727273,0.5052727272727272,10.381818181818183,0.6496363636363637,0.5799090909090908,0.006090909,0.018181818181818184,0.045454545454545456,0.3503636363636364,0.5881818181818183,0.6123636363636364,1,0.667,0.5,0.43290909090909085,0.20463636363636362,0.25,0.040727273,0.6363636363636364,0.099727273,0.14285714285714285,0,0,12.918181818181818,0.5453636363636364,0.3503636363636364,0.32727272727272727,7.409090909090909,7.472727272727273,7.4,21.172727272727272,2.6727272727272724,0.6545454545454545,25.245454545454546,16.045454545454547,-0.081818182,0.054545455,-0.027272727,0.086363636,-1.518181818,1.0727272727272728,-0.445454545,-0.036363636,0,6.0181818181818185,11.772727272727273,0.5052727272727272,1.4090909090909092,4.1454545454545455,0.43290909090909085,4.6000000000000005,7.627272727272728,0.5881818181818183,2.1636363636363636,3.909090909090909,0.5625,3.2,3.309090909090909,6.490909091,7,2.6727272727272724,0.38181818181818183,4.445454545454545,3.6545454545454548,15.600000000000001,105.45454545454545,107,0.56,0.475,0.02,0,0,
Deng Adel,19,194,0.306,19.2,0.361,0.139,0.083,0.111,0.028,0.639,0.385,0.4,0.333,0.25,1,0.261,0.6,1,0,0,0.217,0.2,0,0,2.7,0.424,0.639,0.111,1.6,9.6,5.4,3.4,0.3,1.8,13.7,9.9,-0.2,0,-0.2,-0.054,-5.9,-1.6,-7.5,-0.3,3,2.8,9.2,0.306,1.5,5.9,0.261,1.3,3.3,0.385,1,1,1,0.8,4.1,4.9,1.3,0.3,1,1.5,3.3,8.2,85,121,0,0.05,0.47,0.47,0,
Deng Gai,2,5,,,,,,,,,,,,,,,,,,0,,,0,0,0,,,,0,0,0,0,0,0,,0,0,0,0,-0.015,-3.6,-3.5,-7.2,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,,117,0,0,0,0,1,
Deni Avdija,68,1620.5,0.4245,15.5,0.5075000000000001,0.1825,0.249,0.042499999999999996,0.033,0.49250000000000005,0.53,0.683,0.4685,0.3245,0.467,0.316,0.6579999999999999,0.9504999999999999,0.035,9,0.2605,0.27449999999999997,1,0,9.6,0.5255000000000001,0.49250000000000005,0.1895,2.45,20.35,11.45,9.05,1.35,1.45,10.5,14.15,0.3,1.5,1.7999999999999998,0.052000000000000005,-2.85,0.4,-2.4,-0.15,20,5.5,12.9,0.4245,1.95,6.35,0.316,3.5,6.65,0.53,1.85,2.55,0.7005,1.05,9.05,10.1,3.25,1.35,0.8500000000000001,1.7000000000000002,4.9,14.8,104.5,113,0,0.04,0.71,0.255,0,
Dennis Horner,8,22,0.25,14.7,0.75,0,0.25,0.25,0.25,0.25,0.333,,0,1,0,0,1,,0,0,1,0,0,0,6.6,0.434,0.25,1,10.3,16.3,13.2,0,0,0,14.8,14.1,0,0,0,-0.012,-3.4,-4.7,-8.1,0,0,2.4,9.7,0.25,0,2.4,0,2.4,7.3,0.333,7.3,9.7,0.75,4.8,7.3,12.1,0,0,0,2.4,2.4,12.1,94,114,0,0,0,0.93,0.07,
Dennis Schröder,55.35294117647059,1507.764705882353,0.4252941176470588,13.858823529411765,0.6804117647058824,0.2368823529411765,0.18382352941176472,0.12052941176470588,0.13964705882352943,0.3195882352941176,0.46752941176470586,0.5994705882352942,0.3858823529411765,0.3585294117647059,0.44994117647058823,0.3332352941176471,0.24105882352941177,0.7334705882352941,0.001588235,0.7058823529411765,0.10970588235294118,0.33076470588235296,1.8823529411764706,0,13.388235294117647,0.5261764705882354,0.3195882352941176,0.25211764705882356,1.8235294117647058,10.594117647058823,6.258823529411765,27.541176470588233,1.4705882352941178,0.4235294117647058,16.129411764705882,23.894117647058824,0.711764706,1.5235294117647058,2.2529411764705882,0.060235294,-1.229411765,-0.858823529,-2.1,0.20588235294117646,24.235294117647058,8.700000000000001,20.31764705882353,0.4252941176470588,2.1411764705882352,6.394117647058824,0.3332352941176471,6.541176470588235,13.91764705882353,0.46752941176470586,4.264705882352941,5.0588235294117645,0.8365294117647059,0.8117647058823529,4.788235294117648,5.570588235294117,8.617647058823529,1.4705882352941178,0.23529411764705882,4.264705882352941,4.023529411764706,23.776470588235295,103.70588235294117,111.29411764705883,0.9,0.172,0.04,0,0,
Dennis Smith Jr.,28.38095238095238,704.3809523809524,0.38295238095238093,14.052380952380954,0.6576666666666666,0.2936190476190476,0.12152380952380952,0.087380952,0.15495238095238095,0.3423333333333333,0.44033333333333335,0.6264285714285714,0.29590476190476195,0.4337142857142857,0.3138571428571429,0.27314285714285713,0.20785714285714288,0.577388889,0.031333333,11.80952380952381,0.072714286,0.41738888888888886,0.38095238095238093,0,11.847619047619048,0.4718095238095238,0.3423333333333333,0.27276190476190476,2.361904761904762,9.828571429,6.061904761904762,26.200000000000003,2.7904761904761903,1.538095238095238,15.2,22.571428571428573,-0.514285714,0.6285714285714286,0.11428571428571428,0.015190476,-2.538095238,0.8428571428571429,-1.685714286,0.052380952,20.476190476190474,7.409523809523809,19.26666666666667,0.38295238095238093,1.776190476190476,6.557142857142857,0.27314285714285713,5.642857142857143,12.709523809523809,0.44033333333333335,3.6380952380952385,5.185714285714286,0.6830952380952381,1.0761904761904764,4.352380952380953,5.461904761904762,8.238095238095237,2.7904761904761903,0.8523809523809524,3.8666666666666667,4.619047619047619,20.242857142857144,96.52380952380952,110.28571428571429,0.931904762,0.084705882,0.02,0,0,
Denzel Valentine,28.923076923076923,455.9230769230769,0.40792307692307694,20.37692307692308,0.3145384615384615,0.054153846,0.13453846153846155,0.086230769,0.039846154,0.6854615384615385,0.5027692307692307,0.6808,0.4683076923076923,0.25739999999999996,0.1674,0.3724615384615385,0.3088461538461539,0.9022307692307693,0.007846154,0.7692307692307693,0.34423076923076923,0.3368461538461538,0.38461538461538464,0,8.046153846153846,0.5385384615384615,0.6854615384615385,0.016076923076923075,2.838461538461538,17.900000000000002,10.461538461538462,7.623076923076923,1.9692307692307693,0.22307692307692306,17.892307692307693,16.346153846153847,-0.046153846,0.44615384615384623,0.4230769230769231,0.026307692,-3.784615385,0.5230769230769231,-3.261538462,0.015384615384615385,3.4615384615384617,6.1,15.2,0.40792307692307694,3.8076923076923075,10.223076923076924,0.3724615384615385,2.253846153846154,4.961538461538462,0.5027692307692307,0.22307692307692306,0.2846153846153846,0.8035,1.2538461538461538,8.169230769230769,9.430769230769231,2.5923076923076924,1.9692307692307693,0.12307692307692308,3.1692307692307695,5.207692307692308,16.246153846153845,93.69230769,109.3076923076923,0.045555556,0.545,0.542307692,0.08,0,
Deonte Burton,35.5,298,0.373,12.85,0.6234999999999999,0.39549999999999996,0.11050000000000001,0.067,0.0505,0.3765,0.4565,0.571,0.189,0.222,0.2915,0.2425,0.7235,0.95,0.0505,4.5,0.34450000000000003,0.1605,1.5,0,5.65,0.433,0.3765,0.129,1.9500000000000002,12.899999999999999,7.4,5.9,1.1,2.5999999999999996,11,17.4,-0.55,0.35,-0.2,-0.02,-5.6,0.05,-5.55,-0.25,0,6.15,16.5,0.373,1.5,6.25,0.2425,4.7,10.25,0.4565,1.35,2.0999999999999996,0.619,0.9,5.75,6.6,2.05,1.1,1.5,2.2,5.3,15.05,86,109.5,0.02,0.3,0.53,0.15,0.01,
DerMarr Johnson,38.8,578,0.42519999999999997,15.719999999999999,0.4986,0.2604,0.058,0.0576,0.1222,0.5014000000000001,0.5519999999999999,0.7086,0.30025,0.4082,0.36819999999999997,0.3236,0.6872,0.9545999999999999,0.0768,19.6,0.5002,0.32720000000000005,0,0,12.120000000000001,0.5292,0.5014000000000001,0.2016,2.2199999999999998,9.959999999999999,6.16,7.779999999999999,1.7,1.42,10.540000000000001,20.16,0.36,0.5800000000000001,0.9400000000000001,0.0746,-0.94,0.1,-0.82,0.15999999999999998,13.8,8.22,19.119999999999997,0.42519999999999997,3.1399999999999997,9.879999999999999,0.3236,5.0600000000000005,9.26,0.5519999999999999,2.46,3.7399999999999998,0.6534000000000001,1,4.5200000000000005,5.5,2.42,1.7,0.96,2.2800000000000002,5.779999999999999,22.080000000000002,101.6,105.6,0.01,0.402,0.558,0.05,0,
Derek Anderson,36.42857142857143,962.3571428571429,0.36914285714285716,17.74285714285714,0.5591428571428572,0.13935714285714287,0.053357143,0.10228571428571429,0.26357142857142857,0.44085714285714284,0.40614285714285714,0.5805,0.3052142857142857,0.37385714285714283,0.3470714285714286,0.31764285714285717,0.4134285714285714,0.8777857142857143,0.009428571,4.357142857142857,0.2847142857142857,0.38557142857142856,0.2857142857142857,0,11.671428571428573,0.5049285714285714,0.44085714285714284,0.33985714285714286,2.4214285714285713,12.142857142857142,7.378571428571428,16.914285714285715,1.4214285714285713,0.40714285714285714,13.107142857142858,18.271428571428572,1.0214285714285716,0.8214285714285714,1.842857142857143,0.079142857,-0.914285714,-0.057142857,-0.957142857,0.41428571428571426,18,5.864285714285714,15.842857142857143,0.36914285714285716,2.2,6.964285714285714,0.31764285714285717,3.657142857142857,8.885714285714286,0.40614285714285714,4.485714285714286,5.378571428571428,0.8321428571428572,1.0785714285714287,5.628571428571428,6.728571428571429,5.6000000000000005,1.4214285714285713,0.2642857142857143,2.7785714285714285,4.714285714285714,18.392857142857142,104.14285714285714,106.92857142857143,0.21,0.593571429,0.263076923,0.024285714,0,
Derek Fisher,49.535714285714285,1244.142857142857,0.37042857142857144,18.014285714285712,0.6130714285714286,0.11739285714285715,0.080714286,0.081821429,0.33339285714285716,0.3869285714285714,0.37164285714285716,0.4748571428571428,0.27632142857142855,0.3140714285714286,0.3762857142857143,0.35924999999999996,0.5013928571428571,0.8807142857142857,0.00025,0.10714285714285714,0.36396428571428574,0.3962142857142857,0.42857142857142855,0,9.125,0.4903571428571429,0.3869285714285714,0.2289642857142857,0.8892857142857142,7.2821428571428575,4.185714285714286,14.835714285714285,1.8464285714285715,0.28214285714285714,13.657142857142858,15.653571428571428,0.8464285714285714,1.0464285714285715,1.9035714285714285,0.054035714285714284,-2.717857143,0.14285714285714285,-2.578571429,0.071428571,30.5,5.203571428571428,14.035714285714286,0.37042857142857144,1.9821428571428572,5.442857142857143,0.35924999999999996,3.2357142857142853,8.589285714285714,0.37164285714285716,2.8392857142857144,3.2642857142857147,0.8729285714285714,0.4035714285714286,3.442857142857143,3.8392857142857144,5.192857142857143,1.8464285714285715,0.17142857142857143,2.4464285714285716,4.4714285714285715,15.232142857142858,100.60714285714286,107.57142857142857,0.715,0.3275,0.02,0,0,
Deron Williams,53.214285714285715,1766.9642857142858,0.4340357142857143,14.992857142857144,0.6641071428571428,0.212,0.14185714285714285,0.096607143,0.21407142857142855,0.3358928571428571,0.47532142857142856,0.5678928571428571,0.42910714285714285,0.3999642857142857,0.44271428571428567,0.35085714285714287,0.26967857142857143,0.6377142857142858,0.006285714,4.428571428571429,0.11532142857142857,0.3316071428571429,2.4642857142857144,0.4642857142857143,17.225,0.5444285714285714,0.3358928571428571,0.29814285714285715,1.3714285714285714,9.939285714285715,5.625,40.28214285714286,1.4285714285714286,0.5464285714285715,16.95714285714286,23.392857142857142,3.460714285714286,1.0285714285714287,4.496428571428572,0.106,2.075,-1.357142857,0.7107142857142856,1.5857142857142856,47,8.464285714285714,19.517857142857142,0.4340357142857143,2.289285714285714,6.539285714285714,0.35085714285714287,6.160714285714286,12.985714285714286,0.47532142857142856,4.917857142857143,5.935714285714286,0.8237142857142857,0.6214285714285713,4.378571428571428,5.007142857142857,12.635714285714286,1.4285714285714286,0.3392857142857143,4.482142857142857,4.085714285714286,24.099999999999998,109.5,111.32142857142857,0.732857143,0.273333333,0.0325,0,0,
Derrick Brown,37.81818181818182,494,0.5749090909090909,5.581818181818182,0.8945454545454545,0.6898181818181818,0.088818182,0.044454545454545455,0.071818182,0.10545454545454545,0.5752727272727273,0.6628181818181819,0.17300000000000001,0.42854545454545456,0.09175,0.48045454545454547,0.6287272727272728,0.9848181818181818,0.32227272727272727,31.272727272727273,0.651090909,0.7786363636363636,0,0,13.745454545454544,0.6078181818181818,0.10545454545454545,0.5111818181818182,8.945454545454545,11.027272727272727,9.945454545454545,8.490909090909092,1.9636363636363638,1.3909090909090909,17.727272727272727,15.8,0.5,0.3727272727272727,0.8727272727272727,0.095545455,-1.081818182,-0.336363636,-1.390909091,0.063636364,2.090909090909091,6.881818181818182,12.172727272727274,0.5749090909090909,0.6909090909090909,1.209090909090909,0.48045454545454547,6.1909090909090905,10.945454545454545,0.5752727272727273,3.3636363636363638,6.045454545454546,0.5584545454545455,3.9818181818181815,4.818181818181818,8.818181818181818,2.709090909090909,1.9636363636363638,0.9181818181818181,3.1636363636363636,5.4363636363636365,17.87272727272727,110.54545454545455,108.72727272727273,0,0.04,0.468181818,0.483636364,0.037142857,
Derrick Byars,2,37,0.273,14.7,0.455,0.364,0.091,0,0,0.545,0.6,0.75,0,,,0,0.667,,0,0,0.333,0,0,0,14.9,0.392,0.545,0.364,19,15.2,17.1,3.7,2.8,0,0,15.7,0.1,0.1,0.1,0.147,-2.3,-2.5,-4.7,0,0,4.2,15.4,0.273,0,8.4,0,4.2,7,0.6,5.6,5.6,1,8.4,7,15.4,1.4,2.8,0,0,2.8,14,113,102,0,0,0.43,0.57,0,
Derrick Caracter,41,215,0.485,5.6,1,0.439,0.364,0.167,0.03,0,0.485,0.621,0.25,0.636,0.5,,0.531,,0.045,3,,,0,0,10,0.532,0,0.348,10.3,12.2,11.3,5.1,1,3.5,20,20.2,0,0.3,0.3,0.057,-6.6,-0.5,-7.1,-0.3,0,7.9,16.2,0.485,0,0,,7.9,16.2,0.485,4.2,5.7,0.739,4.7,5.9,10.6,1.7,1,2.5,4.7,11.6,19.9,98,105,0,0,0,0.1,0.9,
Derrick Coleman,34.333333333333336,878.3333333333334,0.35833333333333334,10.033333333333333,0.8610000000000001,0.323,0.20633333333333334,0.17766666666666667,0.15466666666666665,0.139,0.3866666666666667,0.3993333333333333,0.42300000000000004,0.219,0.4216666666666667,0.18333333333333335,0.6333333333333333,1,0.038666667,14,0.13033333333333333,0.36650000000000005,0,0,9.4,0.43,0.139,0.26933333333333337,7.8,22.900000000000002,15.4,5.966666666666666,1.0333333333333334,1.8333333333333333,14.1,17.599999999999998,0.5333333333333333,1.2333333333333332,1.7333333333333334,0.040666667,-3.033333333,-1,-4.1,0.3,21.666666666666668,5.633333333333333,15.733333333333334,0.35833333333333334,0.39999999999999997,2.1666666666666665,0.18333333333333335,5.266666666666667,13.533333333333333,0.3866666666666667,3.5,4.233333333333333,0.8460000000000001,3.5999999999999996,10.566666666666666,14.166666666666666,1.8666666666666665,1.0333333333333334,1.2666666666666666,2.9333333333333336,5.633333333333333,15.166666666666666,89,101,0,0,0,0.203333333,0.796666667,
Derrick Dial,9,86,0.321,16.5,0.679,0.179,0.071,0.143,0.286,0.321,0.368,0.4,0.5,1,0,0.222,0.143,0.5,0,0,0.222,0,0,0,11.6,0.412,0.321,0.286,6.5,10.8,8.6,3.7,3.7,0,3.1,17.1,0,0,0.1,0.035,-1.9,0.5,-1.5,0,0,5.5,17.2,0.321,1.2,5.5,0.222,4.3,11.7,0.368,3.7,4.9,0.75,3.1,4.9,8,1.2,3.7,0,0.6,3.7,16,98,108,0.44,0.56,0,0,0,
Derrick Favors,59,1343.85,0.53105,5.885,0.98105,0.5246999999999999,0.233,0.12564999999999998,0.09745,0.01895,0.5388,0.6806,0.39744999999999997,0.37755,0.2924,0.11750000000000001,0.667,1,0.1784,67.45,0.5077,0.194125,0.25,0,16.755000000000003,0.5581,0.01895,0.3644,12.01,20.755000000000003,16.369999999999997,6.225,1.345,3.81,12.215,18.330000000000002,1.9649999999999999,1.78,3.7299999999999995,0.12705,-0.95,0.19,-0.78,0.5700000000000001,31.9,8.395,15.865,0.53105,0.05,0.29500000000000004,0.11750000000000001,8.34,15.565000000000001,0.5388,3.665,5.8100000000000005,0.6285000000000001,5.43,9.28,14.705000000000002,1.9449999999999998,1.345,2.4699999999999998,2.575,6.5200000000000005,20.485,112.2,105.95,0,0,0,0.639444444,0.425,
Derrick Jones Jr.,27.142857142857142,482.85714285714283,0.4612142857142857,10.457142857142857,0.6420714285714286,0.4492857142857143,0.15264285714285714,0.032,0.008142857,0.35792857142857143,0.6489285714285715,0.748,0.369,0.29545454545454547,0.30300000000000005,0.18357142857142858,0.4691428571428572,0.9954545454545454,0.19414285714285714,22.142857142857142,0.4970714285714286,0.25007142857142856,0.6428571428571429,0,12.692857142857141,0.5597857142857142,0.35792857142857143,0.6204285714285714,8.142857142857142,9.007142857142856,8.571428571428571,6.278571428571429,1.2142857142857142,4.871428571428572,10.242857142857144,12.407142857142858,0.5928571428571429,0.4642857142857143,1.1,0.10807142857142857,-1.435714286,0.7357142857142857,-0.7,0.1285714285714286,9.785714285714286,4.678571428571429,10.228571428571428,0.4612142857142857,0.6714285714285715,3.507142857142857,0.18357142857142858,4.007142857142857,6.728571428571429,0.6489285714285715,3.8428571428571425,5.292857142857143,0.7047857142857143,3.642857142857143,4.007142857142857,7.642857142857143,2.2142857142857144,1.2142857142857142,2.8214285714285716,1.407142857142857,4.621428571428572,13.857142857142858,118.64285714285714,110.07142857142857,0.013333333,0.229285714,0.676428571,0.102727273,0.1,
Derrick Rose,36.10344827586207,1028,0.4474482758620689,11.155172413793103,0.8138275862068965,0.32517241379310347,0.19824137931034483,0.11979310344827587,0.17055172413793102,0.18617241379310345,0.4765172413793103,0.5871379310344828,0.39517241379310347,0.4495172413793103,0.34948275862068967,0.299551724,0.29679310344827586,0.7359310344827585,0.005896552,3.8275862068965516,0.22751724137931034,0.31413793103448273,1.6206896551724137,0.034482758620689655,15.865517241379312,0.520896552,0.18617241379310345,0.2219655172413793,2.693103448275862,7.731034482758622,5.241379310344827,24.948275862068964,1.4310344827586208,0.9310344827586207,12.53448275862069,26.841379310344827,1.1586206896551725,0.8793103448275862,2.0344827586206895,0.059586206896551724,0.6379310344827587,-1.35862069,-0.724137931,0.7793103448275862,19.344827586206897,10.799999999999999,24.182758620689654,0.4474482758620689,1.4517241379310346,4.555172413793104,0.299551724,9.348275862068967,19.624137931034483,0.4765172413793103,4.6000000000000005,5.372413793103449,0.8683448275862069,1.2034482758620688,3.527586206896552,4.744827586206896,7.275862068965517,1.4310344827586208,0.5413793103448276,3.8310344827586205,1.9689655172413794,27.66551724137931,104.13793103448276,112.20689655172414,0.851724138,0.227368421,0,0,0,
Derrick Walton,15.909090909090908,158.45454545454547,0.3956363636363637,21.663636363636364,0.2932727272727273,0.050636364,0.017454545454545455,0.094636364,0.13045454545454546,0.7067272727272728,0.44425000000000003,0.6431428571428572,0.2,0.375,0.417875,0.37999999999999995,0.1875,0.6739999999999999,0,0,0.23990909090909093,0.1768,0.090909091,0,9.299999999999999,0.5541818181818182,0.7067272727272728,0.167,0.8272727272727273,6.127272727272728,3.4909090909090907,17.71818181818182,2.690909090909091,0.45454545454545453,15.327272727272726,8.527272727272727,0.2090909090909091,0.13636363636363635,0.34545454545454546,0.094636364,-2.572727273,2.190909090909091,-0.409090909,0.027272727,0.8181818181818182,2.9181818181818184,7.536363636363637,0.3956363636363637,1.9,5.1000000000000005,0.37999999999999995,1.0272727272727273,2.4454545454545453,0.44425000000000003,1.1090909090909091,1.3272727272727272,0.8335,0.36363636363636365,2.7818181818181817,3.1454545454545455,6.654545454545455,2.6636363636363636,0.2545454545454545,1.5545454545454547,3.7636363636363637,8.881818181818183,122.0909090909091,110.27272727272727,0.896363636,0.19,0,0,0,
Derrick White,49.07692307692308,1369.3846153846155,0.4308461538461538,15.215384615384616,0.5558461538461539,0.169,0.22515384615384615,0.1156153846153846,0.046230769,0.4441538461538462,0.5036153846153847,0.612,0.49869230769230766,0.43453846153846154,0.26476923076923076,0.3431538461538462,0.41323076923076923,0.8256153846153846,0.010692307692307692,5.461538461538462,0.18176923076923077,0.3915384615384615,0.6923076923076923,0,14.792307692307693,0.5596923076923077,0.4441538461538462,0.32076923076923075,2.0461538461538464,11.446153846153845,6.776923076923077,20.507692307692306,1.376923076923077,2.323076923076923,11.546153846153846,19.29230769230769,1.7846153846153845,1.353846153846154,3.1384615384615384,0.11476923076923076,0.2692307692307692,0.6153846153846154,0.8615384615384616,1.0307692307692309,32.23076923076923,7.246153846153846,16.923076923076923,0.4308461538461538,2.5307692307692307,7.561538461538461,0.3431538461538462,4.730769230769231,9.346153846153847,0.5036153846153847,4.446153846153846,5.292307692307692,0.841076923,0.9153846153846155,5.230769230769231,6.176923076923076,7.176923076923076,1.376923076923077,1.3153846153846156,2.4846153846153842,3.8230769230769233,21.46923076923077,114.53846153846153,111.15384615384616,0.216923077,0.730769231,0.054166667,0,0,
Derrick Williams,46.43478260869565,955.8260869565217,0.4201304347826087,12.339130434782609,0.6832173913043479,0.355304348,0.12895652173913044,0.07426087,0.12252173913043478,0.31678260869565217,0.497695652,0.6327391304347827,0.29295652173913045,0.37431818181818177,0.41240909090909095,0.2605217391304348,0.6825652173913044,0.9240454545454546,0.10182608695652175,27.956521739130434,0.3713043478260869,0.2831304347826087,0.43478260869565216,0,10.54782608695652,0.5104782608695652,0.31678260869565217,0.3947826086956522,3.282608695652174,15.673913043478262,9.452173913,4.413043478260869,1.056521739130435,0.908695652,9.386956521739132,17.869565217391305,0.7043478260869565,0.7086956521739131,1.408695652173913,0.049739130434782605,-2.113043478,-1.047826087,-3.17826087,-0.008695652,10.521739130434783,6.547826086956522,15.834782608695651,0.4201304347826087,1.2695652173913043,5.043478260869565,0.2605217391304348,5.308695652173912,10.830434782608695,0.497695652,4.291304347826087,6.078260869565218,0.7109090909090909,1.5043478260869565,7.069565217391304,8.591304347826087,1.452173913043478,1.056521739130435,0.5782608695652174,1.8782608695652174,3.1652173913043478,18.68695652173913,101.73913043478261,109.52173913043478,0,0.03,0.20826087,0.694347826,0.096190476,
Derrick Zimmerman,2,32,0.667,2.4,1,0.667,0.333,0,0,0,0.667,0.5,1,,,,1,,0,0,,,0,0,5.5,0.667,0,0,3.6,11.2,7.3,34.2,0,0,57.1,10.3,0,0,0,0.004,-7.7,-2.7,-10.4,-0.1,0,3.3,5,0.667,0,0,,3.3,5,0.667,0,0,,1.7,5,6.7,11.7,0,0,6.7,6.7,6.7,88,108,1,0,0,0,0,
Desmon Farmer,5.5,43,0.3095,19.75,0.305,0.17149999999999999,0,0,0.1335,0.6950000000000001,0.4645,0.4165,,,0.5,0.25,0.6665,0.75,0,0,0.4585,0,0,0,7.9,0.429,0.6950000000000001,0.105,0,8.45,4.25,25.7,0.8,0,13.649999999999999,20.1,-0.05,0.05,-0.05,0.0015,-2.35,-1.05,-3.4,-0.05,0,6.1,19.3,0.3095,3.15,12.6,0.25,2.95,6.7,0.4645,1.8,1.8,1,0,3.8,3.8,8.35,0.8,0,2.8,4.65,17.15,91,111.5,0,0.495,0.505,0,0,
Desmond Bane,72,1892.5,0.46499999999999997,16.9,0.491,0.16449999999999998,0.14400000000000002,0.10500000000000001,0.0765,0.509,0.4985,0.6415,0.4345,0.432,0.41,0.434,0.6525,0.8825000000000001,0.0085,5.5,0.223,0.439,0.5,0,14.9,0.596,0.509,0.1195,2.1,13.1,7.5,12.05,1.6,1,9.45,19.6,3.05,2,5.05,0.123,0.95,0.05,0.9500000000000001,1.6,46.5,9.05,19.45,0.46499999999999997,4.25,9.75,0.434,4.800000000000001,9.7,0.4985,2.15,2.4,0.8594999999999999,1,5.85,6.85,4.050000000000001,1.6,0.55,2.0999999999999996,4,24.45,117,112,0.01,0.525,0.445,0.025,0,
Desmond Ferguson,7,32,0.417,19.3,0.333,0.167,0,0,0.167,0.667,0.5,1,,,0,0.375,1,0.667,0.083,1,0.25,0,0,0,11.3,0.505,0.667,0.167,0,14.7,7.4,5.5,0,0,7.2,20.5,0,0,0,0.021,4.1,-2.7,1.4,0,0,8.7,20.9,0.417,5.2,13.9,0.375,3.5,7,0.5,0,3.5,0,0,7,7,1.7,0,0,1.7,0,22.6,97,110,0,0.22,0.78,0,0,
Desmond Mason,55.625,1844.625,0.4485625,10.14375,0.957625,0.3394375,0.1595625,0.1585625,0.299875,0.042375,0.4561875,0.606625,0.36013333333333336,0.3344375,0.4206875,0.24261538461538462,0.6799375,0.92875,0.0743125,37.0625,0.2762307692307692,0.25966666666666666,1.125,0,13.4375,0.5018125,0.042375,0.3331875,5.8375,14.28125,9.9875,9.5625,1.1625,0.96875,11.5,20.2375,1.55625,1.125,2.65625,0.064625,-0.9375,-1.3,-2.25,5.204170427930421e-18,34.4375,8.168750000000001,18.13125,0.4485625,0.2375,0.825,0.24261538461538462,7.925,17.3125,0.4561875,4.39375,6,0.72675,2.6875,6.4125,9.11875,3.01875,1.1625,0.65,2.59375,3.9625,20.925,102.25,108.5625,0,0.239333333,0.73125,0.047333333,0,
Desmond Penigar,10,89,0.5,7.9,1,0.357,0.25,0.143,0.25,0,0.5,0.5,0.571,0.5,0.429,,0.643,,0.036,1,,,0,0,12.9,0.538,0,0.143,7.5,23.4,15.3,5.9,1.2,1.6,16.8,18.2,0,0,0.1,0.049,-3.7,-1.2,-4.8,-0.1,0,8.3,16.6,0.5,0,0,,8.3,16.6,0.5,2.4,2.4,1,3.6,10.7,14.2,1.8,1.2,1.2,3.6,8.3,19,100,107,0,0,0.93,0.07,0,
