,Player,G,MP,%FG_t,Av_Dist(Ft),%FGA_2P,%FGA_0-3,%FGA_3-10,%FGA_10-16,%FGA_16-3P,%FGA_3P,%FG_2P,%FG_0-3,%FG_3-10,%FG_10-16,%FG_16-3P,%FG_3P,%FG_assisted_2P,%FG_assisted_3P,%DunkAttempts,#_Dunks,%FGA_Corner3,%FG_Corner3,Heave_attempts,Heave_#,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,GS,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,PG%,SG%,SF%,PF%,C%,Unnamed: 74,G%,F%
1,A.J. Hammons,22.0,163.0,0.405,15.4,0.762,0.19,0.071,0.143,0.357,0.238,0.375,0.5,0.0,0.167,0.467,0.5,0.917,1.0,0.095,4.0,0.2,0.0,0.0,0.0,8.4,0.472,0.238,0.476,5.4,21.0,12.8,3.8,0.3,7.2,16.4,17.6,-0.2,0.2,0.0,-0.001,-6.6,0.0,-6.6,-0.2,0.0,5.4,13.4,0.405,1.6,3.2,0.5,3.8,10.2,0.375,2.9,6.4,0.45,2.6,8.9,11.5,1.3,0.3,4.2,3.2,6.7,15.3,87.0,106.0,0.0,0.0,0.0,0.02,0.98,,0.0,0.02
5,Aaron Gray,28.82608695652174,312.2173913043478,0.5033913043478261,4.130434782608695,0.9952173913043478,0.5577826086956522,0.3177826086956521,0.1077826086956521,0.0114347826086956,0.004782609,0.5055652173913043,0.5515217391304348,0.4488260869565217,0.4046,0.8214375,0.0,0.5588695652173914,,0.03273913,3.130434782608696,0.0,,0.0434782608695652,0.0,10.72608695652174,0.5208260869565218,0.004782609,0.3883043478260869,14.360869565217392,23.695652173913043,19.0,10.77391304347826,1.0739130434782609,1.608695652173913,24.13478260869565,15.939130434782609,0.117391304347826,0.3869565217391305,0.4826086956521739,0.059478261,-4.22173913,-0.104347826,-4.32173913,-0.095652174,5.086956521739131,5.9,12.082608695652173,0.5033913043478261,0.0,0.047826087,0.0,5.9,12.039130434782608,0.5055652173913043,2.482608695652174,4.543478260869565,0.5689565217391305,6.495652173913044,10.591304347826089,17.08695652173913,3.682608695652174,1.0739130434782609,1.056521739130435,4.230434782608696,10.395652173913044,14.243478260869566,99.43478260869566,105.69565217391305,0.0,0.0,0.0,0.0,1.0,,0.0,0.0
14,Aaron Williams,34.59090909090909,465.5,0.4935909090909091,6.054545454545454,0.9986363636363637,0.4719545454545454,0.2333181818181818,0.1798636363636363,0.1137272727272727,0.001363636,0.4941818181818181,0.6347272727272727,0.3699090909090909,0.3182272727272727,0.3655263157894737,0.111,0.7260909090909091,1.0,0.1390454545454545,14.090909090909092,0.0,,0.0454545454545454,0.0,8.731818181818182,0.5424545454545455,0.001363636,0.3147272727272727,7.454545454545454,16.572727272727274,11.913636363636364,4.209090909090909,1.1727272727272728,2.2818181818181817,17.254545454545454,13.25,0.3181818181818182,0.5499999999999999,0.8772727272727273,0.067909091,-4.981818182,0.1545454545454545,-4.827272727,-0.168181818,3.3181818181818183,5.427272727272728,11.045454545454543,0.4935909090909091,0.0,0.009090909,0.111,5.427272727272728,11.036363636363635,0.4941818181818181,2.709090909090909,3.463636363636364,0.7983181818181818,3.4227272727272724,7.3,10.709090909090907,1.3545454545454545,1.1727272727272728,1.5227272727272727,2.5954545454545457,10.590909090909092,13.586363636363636,102.0,105.95454545454544,0.0,0.01,0.0825,0.385454545,0.600909091,,0.01,0.467954545
22,Adonal Foyle,31.4,500.26666666666665,0.5698333333333333,4.325,0.99975,0.5181666666666667,0.3255,0.089,0.067083333,0.00025,0.57,0.6336666666666667,0.5678333333333333,0.64625,0.1161818181818181,0.0,0.5358333333333333,,0.0434166666666666,7.6,0.0,,0.0,0.0,11.873333333333331,0.5692499999999999,0.00025,0.4009166666666666,11.053333333333336,19.92,15.533333333333331,2.6933333333333334,0.3933333333333333,6.293333333333334,17.133333333333333,9.566666666666666,0.3399999999999999,0.6866666666666668,1.0266666666666666,0.1233333333333333,-3.493333333,1.4466666666666663,-2.08,0.1733333333333333,9.066666666666666,4.373333333333333,7.7,0.5698333333333333,0.0,0.0,0.0,4.373333333333333,7.7,0.57,1.5799999999999998,3.0733333333333333,0.5245833333333333,5.026666666666667,9.333333333333334,14.353333333333332,0.9,0.3933333333333333,4.506666666666666,1.86,7.553333333333333,10.326666666666666,113.08333333333331,102.53333333333332,0.0,0.0,0.0,0.04,0.988,,0.0,0.04
28,Al Horford,63.333333333333336,2039.8,0.5134666666666666,11.32,0.8328666666666666,0.2758666666666666,0.2269333333333333,0.1234666666666666,0.2064,0.1671333333333333,0.5443333333333334,0.7267333333333333,0.4584,0.4484,0.4444666666666667,0.3474666666666666,0.6721333333333334,0.9073333333333332,0.0792,52.53333333333333,0.3311333333333334,0.4755,0.1333333333333333,0.0,18.58,0.5684666666666666,0.1671333333333333,0.1962,7.1066666666666665,21.066666666666663,14.14,16.673333333333332,1.2933333333333332,3.06,11.193333333333332,19.186666666666667,3.693333333333333,2.993333333333333,6.7,0.1552666666666666,1.74,1.2733333333333334,3.0,2.54,62.66666666666666,9.12,17.759999999999998,0.5134666666666666,1.0666666666666669,2.9866666666666664,0.3474666666666666,8.066666666666666,14.78,0.5443333333333334,2.54,3.3466666666666667,0.7658666666666666,3.1866666666666665,9.58,12.753333333333334,5.173333333333333,1.2933333333333332,1.913333333333333,2.4066666666666667,3.453333333333333,21.866666666666667,114.93333333333334,104.73333333333332,0.0,0.0,0.0,0.162666667,0.837333333,,0.0,0.162666667
29,Al Jefferson,65.35714285714286,1878.5,0.5018571428571429,7.421428571428572,0.9942142857142856,0.3401428571428571,0.3328571428571428,0.1915,0.1295714285714286,0.005785714,0.5043571428571428,0.6469285714285714,0.4724285714285714,0.3966428571428571,0.3763571428571429,0.080666667,0.5446428571428571,0.875,0.0532142857142857,41.57142857142857,0.064666667,0.25,1.0714285714285714,0.0,20.064285714285717,0.53,0.005785714,0.2372857142857143,8.95,24.857142857142858,16.821428571428573,9.492857142857144,1.2642857142857142,3.257142857142857,8.421428571428573,24.964285714285715,2.657142857142857,2.407142857142857,5.071428571428571,0.1295,1.0071428571428571,-0.157142857,0.8571428571428571,1.5142857142857142,46.5,11.892857142857142,23.75,0.5018571428571429,0.0142857142857142,0.1285714285714286,0.080666667,11.87857142857143,23.62142857142857,0.5043571428571428,3.8857142857142857,5.492857142857143,0.7135,4.021428571428571,11.021428571428572,15.05,2.6357142857142857,1.2642857142857142,2.142857142857143,2.378571428571429,5.2,27.692857142857143,107.85714285714286,104.5,0.0,0.0,0.0,0.248571429,0.875714286,,0.0,0.248571429
34,Alan Williams,16.75,218.0,0.4845,5.075,0.97975,0.4305,0.417,0.1315,0.001,0.02025,0.498,0.61375,0.452,0.2755,0.0,0.0,0.708,,0.00275,0.75,0.0,,0.25,0.0,20.7,0.52325,0.02025,0.4525,14.15,40.05,26.975,13.875,2.475,2.725,14.4,21.625,0.3,0.325,0.6250000000000001,0.149,-0.625,1.925,1.3250000000000002,0.025,0.0,8.975,17.85,0.4845,0.0,0.475,0.0,8.975,17.375,0.498,4.725,7.775,0.60875,6.45,17.775,24.175,4.05,2.475,1.625,3.35,7.95,22.725,107.5,101.5,0.0,0.0,0.0,0.345,0.6575,,0.0,0.345
39,Aleksandar Radojević,12.0,128.0,0.316,4.2,1.0,0.632,0.211,0.158,0.0,0.0,0.316,0.167,0.5,0.667,,,0.667,,0.053,1.0,,,0.0,0.0,-1.5,0.406,0.0,0.526,8.5,18.9,13.6,7.0,0.0,1.3,39.1,13.8,-0.4,0.1,-0.3,-0.117,-10.7,-0.9,-11.6,-0.3,6.0,2.5,8.1,0.316,0.0,0.0,,2.5,8.1,0.316,3.0,4.2,0.7,3.8,8.1,11.9,2.5,0.0,0.8,6.4,13.6,8.1,67.0,111.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0
41,Alen Smailagić,14.5,111.5,0.4535,11.65,0.6525000000000001,0.3475,0.2545,0.0375,0.0125,0.3475,0.521,0.673,0.393,0.0,1.0,0.3155,0.479,1.0,0.0125,0.5,0.304,0.2915,0.0,0.0,11.7,0.5409999999999999,0.3475,0.3485,7.6,13.1,10.3,10.4,1.35,3.9,16.45,17.9,0.05,0.1,0.1,0.048,-3.2,-0.55,-3.75,-0.05,0.5,6.550000000000001,14.45,0.4535,1.6,5.05,0.3155,4.9,9.4,0.521,3.3,4.95,0.5875,3.4,5.75,9.1,3.35,1.35,2.1,3.3,5.5,18.0,102.0,111.5,0.0,0.0,0.0,0.105,0.895,,0.0,0.105
45,Alex Kirk,5.0,14.0,0.25,9.8,1.0,0.5,0.0,0.0,0.5,0.0,0.25,0.5,,,0.0,,0.0,,0.0,0.0,,,0.0,0.0,8.5,0.41,0.0,0.5,8.3,0.0,4.1,10.1,0.0,0.0,0.0,15.7,0.0,0.0,0.0,0.061,-2.5,-3.5,-6.0,0.0,0.0,3.7,14.9,0.25,0.0,0.0,,3.7,14.9,0.25,7.4,7.4,1.0,3.7,0.0,3.7,3.7,0.0,0.0,0.0,3.7,14.9,112.0,115.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0
46,Alex Len,46.6,820.56,0.5491199999999999,7.252000000000001,0.8350799999999999,0.49152,0.25164,0.06568,0.02616,0.16492,0.57716,0.70176,0.39912,0.2809545454545454,0.336,0.3550416666666667,0.74444,0.9994166666666668,0.23356,54.4,0.4896666666666667,0.4622173913043478,0.12,0.0,14.908,0.60228,0.16492,0.4100399999999999,9.484,22.556,15.912,6.772,0.924,5.112,17.652,16.636000000000003,1.02,0.892,1.908,0.09908,-1.936,0.364,-1.544,0.176,20.2,7.331999999999999,13.3,0.5491199999999999,0.676,1.9,0.3550416666666667,6.648,11.396,0.57716,3.3960000000000004,5.228,0.64128,4.196000000000001,9.712,13.916,2.168,0.924,2.756,3.12,6.492000000000001,18.688,110.0,109.88,0.0,0.0,0.0,0.03,0.9988,,0.0,0.03
49,Alex Stepheson,5.333333333333333,48.66666666666666,0.547,2.7666666666666666,1.0,0.698,0.2013333333333333,0.075333333,0.0249999999999999,0.0,0.547,0.632,0.125,0.333,0.0,,0.236,,0.0,0.0,,,0.0,0.0,13.2,0.4006666666666667,0.0,0.943,23.33333333333333,13.0,18.4,3.1666666666666665,0.5,7.899999999999999,0.0,16.433333333333334,0.0,0.066666667,0.066666667,0.08,-2.0,-0.5,-2.466666667,0.0,0.0,5.733333333333333,15.0,0.547,0.0,0.0,,5.733333333333333,15.0,0.547,2.0666666666666664,8.4,0.2443333333333333,10.9,5.733333333333333,16.666666666666668,1.0333333333333332,0.5,4.800000000000001,0.0,10.6,13.566666666666666,105.0,105.33333333333331,0.0,0.0,0.0,0.176666667,0.823333333,,0.0,0.176666667
52,Alexis Ajinça,30.866666666666667,373.6666666666667,0.4524,12.773333333333332,0.8477333333333333,0.2618,0.1423333333333333,0.1182666666666666,0.3256,0.1522666666666667,0.4671333333333333,0.6459333333333334,0.4671333333333333,0.245,0.3832666666666667,0.2573076923076923,0.6750666666666667,1.0,0.091733333,11.933333333333334,0.079615385,1.0,0.0,0.0,12.366666666666667,0.5034666666666666,0.1522666666666667,0.1754666666666667,7.28,20.626666666666665,13.906666666666666,4.566666666666666,1.6933333333333336,3.993333333333333,11.58,20.62,0.1933333333333333,0.42,0.62,0.060266667,-3.846666667,0.1733333333333333,-3.693333333,-0.1,5.733333333333333,8.639999999999999,19.346666666666668,0.4524,1.14,3.1533333333333333,0.2573076923076923,7.5,16.206666666666667,0.4671333333333333,2.36,3.293333333333333,0.6865333333333333,3.246666666666667,9.153333333333334,12.4,1.4666666666666666,1.6933333333333336,2.6733333333333333,2.6733333333333333,9.833333333333334,20.766666666666666,98.2,104.86666666666666,0.0,0.0,0.0,0.72,0.952,,0.0,0.72
61,Alonzo Mourning*,30.846153846153847,591.5384615384615,0.4993846153846153,5.830769230769231,0.9997692307692309,0.4644615384615385,0.2913846153846154,0.091615385,0.152076923076923,0.000230769,0.4995384615384615,0.6213076923076923,0.4556153846153846,0.2517692307692308,0.2895384615384615,0.0,0.6485384615384615,,0.1771538461538461,28.923076923076923,0.0,,0.0,0.0,16.076923076923077,0.5411538461538462,0.000230769,0.6992307692307692,9.223076923076924,21.77692307692308,15.553846153846154,3.938461538461538,0.5615384615384615,8.215384615384615,15.961538461538462,20.923076923076923,0.1538461538461538,1.123076923076923,1.2999999999999998,0.1053846153846153,-1.992307692,1.946153846153846,-0.023076923,0.2384615384615384,12.692307692307692,7.576923076923077,15.36153846153846,0.4993846153846153,0.0,0.0,0.0,7.576923076923077,15.353846153846153,0.4995384615384615,6.338461538461539,10.5,0.6066153846153846,4.084615384615384,9.907692307692308,14.0,1.2307692307692308,0.5615384615384615,5.592307692307693,3.853846153846154,6.730769230769231,21.484615384615385,100.76923076923076,98.76923076923076,0.0,0.0,0.0,0.380769231,0.621538462,,0.0,0.380769231
62,Alperen Şengün,72.0,1489.0,0.474,9.0,0.777,0.429,0.297,0.042,0.01,0.223,0.539,0.671,0.385,0.318,0.4,0.248,0.436,0.966,0.099,44.0,0.085,0.2,6.0,0.0,16.0,0.552,0.223,0.442,10.1,18.9,14.5,19.1,1.9,4.1,18.8,22.0,0.8,1.3,2.1,0.068,-1.6,0.6,-1.0,0.4,13.0,8.0,16.8,0.474,0.9,3.7,0.248,7.0,13.0,0.539,5.3,7.4,0.711,4.4,8.2,12.6,5.9,1.9,2.2,4.6,6.8,22.1,107.0,113.0,0.0,0.0,0.0,0.22,0.78,,0.0,0.22
63,Alton Ford,10.0,36.0,0.439,9.65,1.0,0.202,0.2375,0.3585,0.202,0.0,0.439,0.75,0.125,0.5835,0.25,,0.75,,0.0,0.0,,,0.0,0.0,5.1,0.4445,0.0,0.439,4.55,22.0,13.35,9.2,0.0,0.95,17.1,18.6,-0.05,0.05,0.0,0.002,-7.5,-0.15,-7.7,-0.05,0.0,6.55,14.95,0.439,0.0,0.0,,6.55,14.95,0.439,2.85,6.55,0.4165,2.0,10.4,12.4,2.85,0.0,0.65,3.7,11.9,15.9,83.0,101.5,0.0,0.0,0.03,0.405,0.58,,0.0,0.43500000000000005
65,Amal McCaskill,35.0,353.0,0.3185,3.75,0.9955,0.6555,0.1604999999999999,0.1025,0.077,0.0045,0.32,0.4235,0.1765,0.333,0.056,0.0,0.5369999999999999,,0.0975,4.0,0.0,,0.0,0.0,7.3,0.3655,0.0045,0.2329999999999999,10.45,19.55,15.1,8.0,1.65,1.75,12.9,12.5,-0.1,0.3999999999999999,0.3,0.031,-4.6,-0.05,-4.65,-0.2,1.5,3.5,11.4,0.3185,0.0,0.05,0.0,3.5,11.35,0.32,1.95,2.65,0.727,4.699999999999999,9.3,14.0,2.75,1.65,1.25,1.8,8.7,9.0,89.0,102.0,0.0,0.0,0.0,0.38,0.815,,0.0,0.38
67,Amida Brimah,5.0,29.0,0.625,3.0,1.0,0.625,0.375,0.0,0.0,0.0,0.625,0.8,0.333,,,,0.8,,0.5,3.0,,,0.0,0.0,16.6,0.697,0.0,0.375,7.5,22.3,15.0,4.8,0.0,14.0,30.0,19.6,0.0,0.1,0.0,0.073,-6.2,1.4,-4.8,0.0,0.0,8.1,13.0,0.625,0.0,0.0,,8.1,13.0,0.625,4.9,4.9,1.0,3.3,9.8,13.0,1.6,0.0,8.1,6.5,6.5,21.2,101.0,106.0,0.0,0.0,0.0,0.06,0.94,,0.0,0.06
71,Anderson Varejão,40.77272727272727,798.5,0.4599999999999999,6.913636363636363,0.9884090909090908,0.4816363636363636,0.1942727272727272,0.1419545454545454,0.1706363636363636,0.0116363636363636,0.465,0.5499545454545455,0.3729545454545455,0.4229545454545454,0.3435238095238095,0.0111111111111111,0.7042727272727273,1.0,0.0337727272727272,9.136363636363637,0.1190555555555555,0.0,0.3181818181818182,0.0,13.695454545454544,0.5022272727272727,0.0116363636363636,0.454590909090909,11.186363636363636,23.69545454545454,17.481818181818184,9.113636363636363,1.6772727272727272,2.0681818181818183,12.954545454545457,15.377272727272729,1.0727272727272728,1.2863636363636364,2.3545454545454545,0.1182272727272727,-1.927272727,0.4181818181818182,-1.513636364,0.3772727272727273,9.5,5.863636363636363,12.863636363636363,0.4599999999999999,0.0,0.1818181818181818,0.0111111111111111,5.863636363636363,12.7,0.465,3.5545454545454547,5.7,0.6451818181818182,5.045454545454546,10.736363636363636,15.78181818181818,3.159090909090909,1.6772727272727272,1.3227272727272728,2.2227272727272727,6.372727272727272,15.263636363636364,108.27272727272728,102.9090909090909,0.0,0.0,0.0,0.267333333,0.817727273,,0.0,0.267333333
76,Andre Drummond,47.0,1295.8529411764705,0.539735294,3.547058823529412,0.9745588235294116,0.6391764705882352,0.3040588235294117,0.026617647,0.004852941,0.0254411764705882,0.5496764705882353,0.6336470588235295,0.4078235294117647,0.2233823529411764,0.01,0.086516129,0.5835294117647059,0.6499999999999999,0.1837058823529412,74.08823529411765,0.065129032,0.3537,1.5588235294117647,0.0588235294117647,21.038235294117644,0.5511470588235294,0.0254411764705882,0.3863235294117647,15.791176470588235,34.33235294117647,24.97647058823529,11.5,2.5323529411764705,4.020588235294118,16.33823529411765,23.676470588235293,1.061764705882353,2.5794117647058825,3.664705882352941,0.125735294117647,-0.314705882,0.7999999999999999,0.4794117647058823,0.9294117647058824,38.82352941,10.244117647058824,19.179411764705883,0.539735294,0.091176471,0.5294117647058824,0.086516129,10.161764705882351,18.63235294117647,0.5496764705882353,3.9558823529411766,7.35,0.5369117647058823,7.067647059,15.102941176470589,22.16176470588235,3.467647058823529,2.5323529411764705,2.3058823529411767,4.370588235294117,5.820588235294117,24.576470588235296,107.32352941176472,102.61764705882354,0.0,0.0,0.0,0.025,0.991176471,,0.0,0.025
83,Andrea Bargnani,55.0,1580.6,0.4363,14.89,0.752,0.1770999999999999,0.1308,0.1497,0.2945,0.248,0.466,0.5780000000000001,0.4051999999999999,0.4317999999999999,0.4296,0.3280999999999999,0.6933,0.9615,0.0306,20.6,0.0184,0.279875,1.2,0.1,14.19,0.5242,0.248,0.2481999999999999,4.01,14.66,9.31,7.35,0.6599999999999999,2.24,10.2,24.28,0.97,0.89,1.88,0.0533,-0.25,-1.61,-1.86,0.15,37.7,9.75,22.33,0.4363,1.85,5.42,0.3280999999999999,7.890000000000001,16.919999999999998,0.466,4.65,5.61,0.8267999999999999,1.8,6.529999999999999,8.309999999999999,2.2,0.6599999999999999,1.4600000000000002,2.82,4.3,26.01,102.0,110.6,0.0,0.0,0.075,0.5025,0.584,,0.0,0.5774999999999999
84,Andreas Glyniadakis,13.0,81.0,0.471,7.6,1.0,0.235,0.412,0.294,0.059,0.0,0.471,0.5,0.571,0.4,0.0,,1.0,,0.0,0.0,,,0.0,0.0,-3.3,0.475,0.0,0.118,2.9,9.0,5.9,1.8,0.0,0.0,33.5,15.1,-0.2,0.0,-0.2,-0.143,-11.4,-2.6,-14.0,-0.2,4.0,5.2,11.0,0.471,0.0,0.0,,5.2,11.0,0.471,0.6,1.3,0.5,1.3,3.9,5.2,0.6,0.0,0.0,5.8,12.3,11.0,66.0,116.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0
86,Andrew Bogut,38.22727272727273,1035.3181818181818,0.5210526315789474,4.042105263157895,0.9938947368421052,0.5336842105263159,0.3727368421052631,0.066210526,0.0210526315789473,0.006105263,0.523578947,0.6329473684210526,0.4159473684210526,0.2893684210526316,0.3283076923076923,0.1571428571428571,0.5675789473684211,0.6666666666666666,0.1324210526315789,31.363636363636363,0.0,,0.1363636363636363,0.0,6.986363636363637,0.5252631578947369,0.006105263,0.1929473684210526,8.813636363636364,24.49090909090909,16.495454545454546,10.46818181818182,1.0136363636363637,3.736363636363636,23.310526315789478,12.30909090909091,0.8090909090909091,1.6545454545454543,2.4545454545454546,0.088454545,-8.872727273,2.4909090909090907,-6.372727273,0.7045454545454546,34.81818181818182,5.245454545454546,10.10909090909091,0.5210526315789474,0.004545455,0.054545455,0.1571428571428571,5.240909090909091,10.05909090909091,0.523578947,1.1772727272727277,2.190909090909091,0.501578947,4.036363636363636,10.831818181818182,14.863636363636363,3.5681818181818183,1.0136363636363637,2.327272727272728,2.9045454545454543,19.245454545454542,11.672727272727274,102.78947368421052,104.13636363636364,0.0,0.0,0.0,0.405,0.963181818,,0.0,0.405
87,Andrew Bynum,34.25,829.375,0.47475,5.2625,0.999125,0.4428125,0.3866875,0.1294375,0.0401875,0.000875,0.475125,0.602875,0.3599375,0.3786875,0.224,0.066666667,0.53,1.0,0.1140625,41.9375,0.511,0.0,0.0625,0.0,17.45625,0.5103125000000001,0.000875,0.3235,12.7125,24.3875,18.66875,8.875,0.5,4.275,13.1875,24.09375,1.24375,1.21875,2.4625,0.0953125,-0.5,-0.2625,-0.75625,0.575,25.875,9.74375,21.1625,0.47475,0.0,0.0125,0.066666667,9.74375,21.15,0.475125,4.59375,6.5625,0.696875,5.731249999999999,11.4,17.1375,2.6375,0.5,2.80625,3.6375,4.36875,24.0875,102.75,102.25,0.0,0.0,0.0,0.0,1.0,,0.0,0.0
88,Andrew DeClercq,52.0,862.3333333333334,0.485,2.3000000000000003,1.0,0.7326666666666667,0.2029999999999999,0.049,0.016,0.0,0.485,0.568,0.247,0.2985,0.3665,,0.6743333333333333,,0.1046666666666666,16.333333333333332,,,0.0,0.0,9.166666666666666,0.508,0.0,0.3276666666666667,13.366666666666667,14.033333333333331,13.6,3.9,1.9,1.3,16.366666666666667,11.366666666666667,0.8000000000000002,0.6333333333333333,1.4666666666666668,0.075,-4.233333333,-0.666666667,-4.866666667,-0.4,24.666666666666668,4.666666666666667,9.533333333333331,0.485,0.0,0.0,,4.666666666666667,9.533333333333331,0.485,1.8333333333333333,3.1666666666666665,0.5973333333333334,6.133333333333333,6.3,12.433333333333332,1.3,1.9,0.9333333333333332,2.233333333333333,11.333333333333334,11.166666666666666,107.0,106.66666666666669,0.0,0.0,0.0,0.193333333,0.806666667,,0.0,0.193333333
94,Andris Biedriņš,51.6,1114.6,0.6228,2.64,0.9985,0.6255,0.358,0.0142,0.0009,0.0015,0.6235999999999999,0.6772222222222222,0.4373,0.125,0.3333333333333333,0.0,0.7412,,0.1417,33.0,0.0,,0.0,0.0,12.69,0.5514,0.0015,0.8996999999999999,10.35,25.46,17.78,5.220000000000001,1.35,3.73,18.880000000000003,10.39,1.69,1.4,3.08,0.1094,-2.37,0.8399999999999999,-1.52,0.45,31.1,5.029999999999999,8.459999999999999,0.6228,0.0,0.01,0.0,5.029999999999999,8.440000000000001,0.6235999999999999,1.36,3.4200000000000004,0.3542,4.79,11.32,16.1,1.7900000000000005,1.35,2.53,1.94,8.07,11.44,110.0,104.9,0.0,0.0,0.0,0.0,1.0,,0.0,0.0
101,Ante Žižić,37.66666666666666,505.6666666666667,0.6176666666666667,3.966666666666667,1.0,0.5636666666666666,0.3213333333333333,0.091333333,0.023666667,0.0,0.6176666666666667,0.7130000000000001,0.4796666666666667,0.4903333333333333,0.4286666666666667,,0.6906666666666667,,0.091,12.0,,,0.0,0.0,18.933333333333334,0.6443333333333333,0.0,0.3653333333333333,10.8,21.933333333333334,16.233333333333334,5.233333333333333,0.8666666666666667,2.966666666666667,12.266666666666666,18.166666666666668,0.9666666666666668,0.2333333333333333,1.1666666666666667,0.1413333333333333,-0.3,-1.5,-1.8,-0.066666667,9.0,9.533333333333331,15.466666666666669,0.6176666666666667,0.0,0.0,,9.533333333333331,15.466666666666669,0.6176666666666667,4.066666666666666,5.633333333333333,0.722,4.833333333333333,9.5,14.3,1.6,0.8666666666666667,1.7,2.5,6.0,23.133333333333336,123.0,113.66666666666669,0.0,0.0,0.0,0.08,0.95,,0.0,0.08
112,Anthony Mason,65.0,2119.0,0.486,7.1,0.997,0.336,0.28,0.308,0.074,0.003,0.487,0.561,0.5,0.364,0.621,0.0,0.586,,0.0,0.0,1.0,0.0,0.0,0.0,11.3,0.524,0.003,0.298,4.9,18.1,11.5,14.6,0.8,0.4,15.1,11.5,2.5,0.6,3.1,0.069,-0.6,-0.8,-1.4,0.3,58.0,4.8,9.8,0.486,0.0,0.0,0.0,4.8,9.8,0.487,2.1,2.9,0.718,2.3,8.2,10.4,5.2,0.8,0.3,2.0,3.7,11.7,111.0,110.0,0.0,0.0,0.0,0.5,0.51,,0.0,0.5
131,Anžejs Pasečņiks,14.0,221.5,0.263,15.45,0.487,0.237,0.1765,0.0515,0.0215,0.513,0.54,0.745,0.415,0.167,0.2,0.0,0.639,,0.039,4.0,0.0,,0.0,0.0,-14.65,0.2755,0.513,0.25,13.9,8.45,11.1,12.2,0.5,1.2,48.9,28.6,0.1,0.1,0.2,-0.5295,-22.4,-3.7,-26.1,-0.25,0.0,3.25,10.05,0.263,0.0,4.0,0.0,3.25,6.05,0.54,1.8,3.1,0.586,6.1,3.5,9.55,4.8,0.5,0.65,20.5,11.7,8.35,65.0,118.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0
136,Arnett Moultrie,29.5,364.5,0.5015,8.45,1.0,0.451,0.1235,0.1615,0.2645,0.0,0.5015,0.6539999999999999,0.2105,0.2585,0.511,,0.7085,,0.118,11.5,,,0.0,0.0,11.7,0.5215,0.0,0.1704999999999999,10.75,14.6,12.6,2.2,1.9,1.5499999999999998,13.15,12.4,0.5,0.35,0.85,0.078,-2.95,-1.3,-4.25,-0.1,1.0,5.85,11.4,0.5015,0.0,0.0,,5.85,11.4,0.5015,1.4,2.0,0.7215,5.1,6.45,11.6,0.75,1.9,1.0,1.8,4.95,13.1,104.5,107.5,0.0,0.0,0.0,0.48,0.52,,0.0,0.48
138,Aron Baynes,58.0,930.0,0.487,7.844444444444444,0.8726666666666667,0.4451111111111111,0.24,0.1187777777777777,0.068666667,0.1273333333333333,0.5178888888888888,0.6088888888888889,0.4474444444444445,0.388,0.3635,0.1928571428571428,0.7074444444444444,1.0,0.1156666666666666,27.88888888888889,0.257,0.1475,0.0,0.0,13.0,0.5435555555555555,0.1273333333333333,0.259111111111111,10.655555555555557,20.366666666666667,15.488888888888887,7.477777777777778,0.6222222222222222,2.477777777777778,14.533333333333337,17.333333333333332,1.022222222222222,1.2111111111111112,2.2444444444444445,0.1048888888888888,-2.8,-0.233333333,-3.033333333,-0.088888889,18.666666666666668,7.277777777777778,14.988888888888887,0.487,0.6222222222222222,2.066666666666667,0.1928571428571428,6.644444444444444,12.933333333333334,0.5178888888888888,2.9444444444444446,3.788888888888889,0.7802222222222223,4.800000000000001,9.122222222222222,13.933333333333334,2.5,0.6222222222222222,1.5,2.822222222222222,7.122222222222224,18.14444444444445,108.11111111111111,106.33333333333331,0.0,0.0,0.0,0.08,0.946666667,,0.0,0.08
142,Arvydas Sabonis*,78.0,1209.0,0.476,7.5,0.983,0.382,0.319,0.08,0.202,0.017,0.476,0.601,0.383,0.345,0.438,0.5,0.74,1.0,0.03,7.0,0.0,,0.0,0.0,20.5,0.549,0.017,0.454,8.8,24.7,16.7,19.3,2.7,3.1,14.8,19.4,2.6,2.3,4.9,0.196,1.6,3.0,4.6,2.0,1.0,7.6,16.0,0.476,0.1,0.3,0.5,7.5,15.8,0.476,5.7,7.3,0.787,3.9,11.0,14.9,6.3,2.7,2.2,3.3,6.3,21.1,113.0,97.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0
